Filer ID,Name,Office,Subdivision,Municipality,District,County
C85311,COMMON CENTS FOR SCHOOLS,Commissioner of Education,City,Syracuse,N/A,Onondaga County
C24044,CONSERVATIVE PARTY OF DEWITT,N/A,Town,Dewitt,N/A,Onondaga County
C02271,CONSTANCE MUNRO BRACE,Town Council,Town,Skaneateles,N/A,Onondaga County
C34008,CORSO FOR LEGISLATURE,County Legislator,County,Onondaga,17,Onondaga County
C07667,COURTNEY M. HILLS,Mayor,Village,East Syracuse,N/A,Onondaga County
C08568,COURTNEY M. HILLS,County Legislator,County,Onondaga,7,Onondaga County
C00693,CRAYG M. DYKES,Sheriff,County,Onondaga,N/A,Onondaga County
C86093,D. JEFFREY GOSCH,Town Justice,Town,Clay,N/A,Onondaga County
C19707,DALE A. SWEETLAND,County Legislator,County,Onondaga,12,Onondaga County
C32361,DALE SWEETLAND,County Executive,County,Onondaga,N/A,Onondaga County
C11717,DAN STREET,Legislator,County,Onondaga,7,Onondaga County
C11348,DANIEL ALEXANDER CICIARELLI,Town Council,Village,Liverpool,3,Onondaga County
C08573,DANIEL BARRY FITZPATRICK,Supervisor,Town,Lafayette,N/A,Onondaga County
C00154,DANIEL COWEN,Councilman at Large,City,Syracuse,N/A,Onondaga County
C05290,DANIEL J. WAGNER,Town Board,Town,Dewitt,N/A,Onondaga County
C08648,DANIEL J. WAGNER,Trustee,Village,East Syracuse,N/A,Onondaga County
C11718,DANIEL JOHN CARROLL,Legislator,County,Onondaga,7,Onondaga County
C04849,DANIEL KRAWCZYK,Town Board,Town,Geddes,N/A,Onondaga County
C57756,DANIEL LAWRENCE MCINTYRE,Town Supervisor,Town,Clay,N/A,Onondaga County
C25706,DANIEL MATTHEWS,Sheriff,County,Onondaga,N/A,Onondaga County
C84155,DANNY J. LIEDKA,County Legislator,County,Onondaga,7,Onondaga County
C01556,DARCIE L. LESNIAK,Town Council,Town,Van Buren,N/A,Onondaga County
C83695,DARLENE O'KANE,Town Justice,Town,Van Buren,N/A,Onondaga County
C68035,DAVID A BABIKIAN,Town Board,Town,Dewitt,N/A,Onondaga County
C31347,DAVID A. CAPRIA,Supervisor,Town,Clay,N/A,Onondaga County
C22368,DAVID A. CAPRIA,Supervisor,Town,Clay,N/A,Onondaga County
C00213,DAVID A. GAY,Common Council,City,Syracuse,1,Onondaga County
C86965,"DAVID C. BRUFFETT, JR.",Town Justice,Town,Cicero,N/A,Onondaga County
C65975,DAVID CALLAHAN,Town Council,Town,Camillus,6,Onondaga County
C04020,DAVID CHARLES BARRETTE,City Council,City,Syracuse,3,Onondaga County
C65955,DAVID COOKE,Town Council,Town,Camillus,5,Onondaga County
C86130,DAVID EDWARD MURPHY,Town Board,Town,Geddes,N/A,Onondaga County
C00212,DAVID GAY FOR SYRACUSE,Common Council,City,Syracuse,1,Onondaga County
C86008,DAVID H. KNAPP,County Legislator,County,Onondaga,12,Onondaga County
C00350,DAVID J. CECILE,City School Board,City,Syracuse,N/A,Onondaga County
C24395,DAVID J. MAGNARELLI,Town Justice,Town,Geddes,N/A,Onondaga County
C50437,"DAVID M. MARNELL, SR",Town Council,Town,Manlius,N/A,Onondaga County
C31973,DAVID M. STOTT,County Legislator,County,Onondaga,4,Onondaga County
C24394,DAVID MAGNARELLI FOR JUSTICE,Town Justice,Town,Geddes,N/A,Onondaga County
C64275,DAVID PHILIPPONE,Councilman,Town,Camillus,1,Onondaga County
C85472,DAVID S. GIDEON,Town Justice,Town,Dewitt,33,Onondaga County
C06636,DAVID S. GIDEON,Surrogate Court Judge,County,Onondaga,N/A,Onondaga County
C46866,DAVID STEWART,County Legislator,County,Onondaga,2,Onondaga County
C34036,DEBORAH DEMMON,Town Clerk,Town,Manlius,N/A,Onondaga County
C30753,DEBORAH SHEPHARD MOYNIHAN,County Legislator,County,Onondaga,19,Onondaga County
C07091,DEBRA J. CODY,County Legislator,County,Onondaga,5,Onondaga County
C33845,DEBRA J. CODY,Town Council,Town,Salina,3,Onondaga County
C07092,DECHARIO FOR SYRACUSE,Common Council,City,Syracuse,4,Onondaga County
C09479,DEJOSEPH FOR CITY COURT,City Court Judge,City,Syracuse,5,Onondaga County
C32419,DEMORE FOR LEGISLATOR,Legislative District,County,Onondaga,12,Onondaga County
C83700,DEREK SHEPARD,Town Council,Town,Van Buren,N/A,Onondaga County
C84787,DEREK T. SHEPARD JR.,County Legislator,County,Onondaga,13,Onondaga County
C06699,DERREK T. THOMAS,City Court Judge,City,Syracuse,N/A,Onondaga County
C09284,DESSA C. BERGEN,Town Board,Town,Skaneateles,N/A,Onondaga County
C87299,DEWITT GOP CENTURY CLUB,N/A,Town,Dewitt,N/A,Onondaga County
C05495,DEXTER CAMPAIGN,Common Council,City,Syracuse,4,Onondaga County
C06193,DINA MARIE FALCONE,Town Clerk,Town,Lysander,N/A,Onondaga County
C88309,DOHERTY FOR CITY COURT,City Court Judge,City,Syracuse,N/A,Onondaga County
C68136,DOMINICK A. EPISCOPO,Town Board,Town,Geddes,N/A,Onondaga County
C55021,DONALD D. FITTIPALDI,Town Board,Town,Camillus,6,Onondaga County
C32163,DONALD J. MACLAUGHLIN,County Legislator,County,Onondaga,2,Onondaga County
C35568,DONALD L. HAMILTON,Town Council,Town,Onondaga,N/A,Onondaga County
C86214,DONALD R. SWETE,Town Justice,Town,Camillus,N/A,Onondaga County
C44619,DONNA MARSH O'CONNOR,County Legislator,County,Onondaga,N/A,Onondaga County
C50383,DOROTHY MATTHEWS COMMITTEE TO ELECT FOR COUNCIL,Common Council,County,Onondaga,3,Onondaga County
C50384,DOROTHY R. MATTHEWS,Common Council,County,Onondaga,3,Onondaga County
C01557,DOUGLAS J. FOSTER,Highway Superintendent,Town,Van Buren,N/A,Onondaga County
C85443,DOUGLAS JAMES FOSTER,Highway Superintendent,Town,Van Buren,N/A,Onondaga County
C82495,DOUGLAS M. DEMARCHE JR.,Town Justice,Town,Cicero,N/A,Onondaga County
C05496,"DR. L MICAH O. DEXTER, II",Common Council,City,Syracuse,4,Onondaga County
C00692,DYKES FOR SHERIFF,Sheriff,County,Onondaga,N/A,Onondaga County
C32249,ED RYAN FOR COUNTY EXECUTIVE,County Executive,County,Onondaga,N/A,Onondaga County
C48679,EDMOND J. THEOBALD,Town Supervisor,Town,Manlius,N/A,Onondaga County
C32250,EDWARD F. RYAN,County Executive,County,Onondaga,N/A,Onondaga County
C30662,EDWARD F. RYAN,County Legislator,County,Onondaga,17,Onondaga County
C83696,EDWARD G. VAN DER WATER,Town Justice,Town,Van Buren,N/A,Onondaga County
C02391,EDWARD G. WEBER JR.,Town Council,Town,Geddes,N/A,Onondaga County
C74717,EDWARD J. BRAGG,Sheriff,County,Onondaga,N/A,Onondaga County
C00849,EDWARD J. MCLAUGHLIN,Commissioner of Education,City,Syracuse,N/A,Onondaga County
C46275,EDWARD J. SZCZESNIAK,County Legislator,County,Onondaga,3,Onondaga County
C83699,EDWARD L. PARKS,Highway Superintendent,Town,Van Buren,N/A,Onondaga County
C06997,EDWARD LAWRENCE OTT,Common Council,City,Syracuse,2,Onondaga County
C35535,EDWARD M. MICHALENKO,Supervisor,Town,Dewitt,N/A,Onondaga County
C84172,EDWARDS CAMPAIGN,Councilman at Large,City,Syracuse,N/A,Onondaga County
C11247,ELAINE MICHELE DENTON,Town Council,Town,Manlius,N/A,Onondaga County
C32123,ELECT BILL MEYER,Legislator,County,Onondaga,3,Onondaga County
C10344,ELECT CARMEN HARLOW,Legislator,County,Onondaga,16,Onondaga County
C01543,ELECT KEVIN BOTT 2013,Mayor,City,Syracuse,N/A,Onondaga County
C37977,ELECT TONY ALBANESE,Councilman,Town,Dewitt,N/A,Onondaga County
C02281,ELECTION OF JAMES SOUTHARD,Councilman,Town,Clay,N/A,Onondaga County
C08647,ELIZABETH LEONA LANDRY,Village Trustee,Village,East Syracuse,N/A,Onondaga County
C08369,ELVIS MEHMEDOVIC,Receiver of Taxes,Town,Manlius,N/A,Onondaga County
C23885,ENDORSED VAN BUREN REPUBLICANS,N/A,Town,Van Buren,N/A,Onondaga County
C02436,ERIC HAMMERLE,Town Council,Town,Camillus,1,Onondaga County
C08008,ERIC JAMES GRAF,Common Council,City,Syracuse,2,Onondaga County
C22013,ERVIN ELECTION CAMPAIGN,Supervisor,Town,Dewitt,N/A,Onondaga County
C48632,ERVIN FOR COUNTY LEGISLATURE,County Legislator,County,Onondaga,N/A,Onondaga County
C86780,EUGENE J CONWAY,Sheriff,County,Onondaga,N/A,Onondaga County
C68095,FANNY VILLAREAL,Councilman at Large,County,Onondaga,N/A,Onondaga County
C09555,FAYETTEVILLE FREE LIBRARY COMMUNITY ALLIANCE,N/A,Village,Fayetteville,N/A,Onondaga County
C09628,FELICIA PITTS-DAVIS,City Court Judge,City,Syracuse,N/A,Onondaga County
C08572,FITZPATRICK FOR SUPERVISOR,Supervisor,Town,Lafayette,N/A,Onondaga County
C20420,FITZPATRICK FOR THE PEOPLE,District Attorney,County,Onondaga,N/A,Onondaga County
C19922,FOUNDATION FOR THE FUTURE,Mayor,City,Syracuse,N/A,Onondaga County
C06201,FRANK B. PELOSI,City Court Judge,City,Syracuse,N/A,Onondaga County
C01592,FRANK J. O'DONNELL,Town Council,Town,Lysander,N/A,Onondaga County
C04212,FRANK RAYMOND CETERA,Councilman at Large,City,Syracuse,N/A,Onondaga County
C31391,FRANKLIN A. JOSEF,Town Justice,Town,Manlius,N/A,Onondaga County
C37921,FRESH START PAC,N/A,County,Onondaga,N/A,Onondaga County
C00142,FRIENDS FOR ALEX WALSH,City Council,City,Syracuse,2,Onondaga County
C41435,FRIENDS FOR ALFONSO DAVIS,Mayor,City,Syracuse,N/A,Onondaga County
C33477,FRIENDS FOR BILL BENNETT,Highway Superintendent,Town,Manlius,N/A,Onondaga County
C35280,FRIENDS FOR BILL TANNER,Town Council,Town,Manlius,N/A,Onondaga County
C66795,"FRIENDS FOR BRUCE ""BR"" WAY",Highway Superintendent,Town,Pompey,N/A,Onondaga County
C84337,FRIENDS FOR BUFFY QUINN,County Legislator,County,Onondaga,11,Onondaga County
C19706,FRIENDS FOR DALE SWEETLAND,County Legislator,County,Onondaga,12,Onondaga County
C86129,FRIENDS FOR DAVID MURPHY,Town Board,Town,Geddes,N/A,Onondaga County
C34035,FRIENDS FOR DEBORAH DEMMON,Town Clerk,Town,Manlius,N/A,Onondaga County
C20346,FRIENDS FOR DEFRANCISCO,Councilman,City,Syracuse,N/A,Onondaga County
C03917,FRIENDS FOR ED SZCZESNIAK,County Legislator,County,Onondaga,3,Onondaga County
C68075,FRIENDS FOR FANNY VILLEREAL,Common Council,County,Onondaga,N/A,Onondaga County
C09627,FRIENDS FOR FELICIA,City Court Judge,City,Syracuse,N/A,Onondaga County
C10717,FRIENDS FOR JEFF,Town Board,Town,Lysander,N/A,Onondaga County
C00145,FRIENDS FOR JOSEPH CARNI,Common Council,City,Syracuse,1,Onondaga County
C35347,FRIENDS FOR JOSEPH ZAVAGLIA,Town Council,Town,Manlius,N/A,Onondaga County
C33860,FRIENDS FOR KRISTEN,County Legislator,County,Onondaga,11,Onondaga County
C33369,FRIENDS FOR KRISTEN,County Legislator,County,Onondaga,11,Onondaga County
C20945,FRIENDS FOR LESNIAK,County Legislator,County,Onondaga,1,Onondaga County
C05452,FRIENDS FOR MARYROSE ANGELO,Common Council,City,Syracuse,2,Onondaga County
C08319,FRIENDS FOR MCBRIDE,County Legislator,County,Onondaga,11,Onondaga County
C04859,FRIENDS FOR MIKE DELVECCHIO JR.,Town Council,Town,Salina,4,Onondaga County
C30244,FRIENDS FOR PAT KILMARTIN,County Legislator,County,Onondaga,11,Onondaga County
C85286,FRIENDS FOR PAUL VALENTI,Town Council,Town,Geddes,N/A,Onondaga County
C21328,FRIENDS FOR RYAN MC MAHON,County Legislator,County,Onondaga,15,Onondaga County
C00091,FRIENDS FOR WRIGHT,Councilman at Large,City,Syracuse,N/A,Onondaga County
C07944,FRIENDS OF ANDREA WANDERSEE,Common Council,City,Syracuse,1,Onondaga County
C03402,FRIENDS OF ANGELA EPOLITO,Town Clerk,Town,Dewitt,N/A,Onondaga County
C21268,FRIENDS OF BEA GONZALEZ,Council President,City,Syracuse,N/A,Onondaga County
C84616,FRIENDS OF BENEDICT,County Legislator,County,Onondaga,12,Onondaga County
C35577,FRIENDS OF BETH LOCASTRO,Town Justice,Town,Clay,N/A,Onondaga County
C84790,FRIENDS OF BOB DOUGHERTY,Common Council,City,Syracuse,3,Onondaga County
C00796,FRIENDS OF BOB GERACI,Town Board,Town,Lysander,N/A,Onondaga County
C32139,FRIENDS OF BRAD WARD,County Legislator,County,Onondaga,3,Onondaga County
C84584,FRIENDS OF BRIAN LAURI,Town Justice,Town,Clay,N/A,Onondaga County
C33623,FRIENDS OF BRIAN LAURI,Town Justice,Town,Clay,N/A,Onondaga County
C10978,FRIENDS OF BRYN,City Council,City,Syracuse,3,Onondaga County
C32818,FRIENDS OF CAROLE MARSH,Supervisor,Town,Pompey,N/A,Onondaga County
C33564,FRIENDS OF CHARLES PIERCE,City Council,City,Syracuse,4,Onondaga County
C22655,FRIENDS OF CHET DUDZINSKI,N/A,Town,Cicero,N/A,Onondaga County
C10432,FRIENDS OF CHOL MAJOK,Common Council,City,Syracuse,3,Onondaga County
C22057,FRIENDS OF CHRIS RYAN,County Legislator,County,Onondaga,8,Onondaga County
C11659,FRIENDS OF CHUCK KELLER,District Attorney,County,Onondaga,N/A,Onondaga County
C83948,FRIENDS OF CICERO POLICE,N/A,Town,Cicero,N/A,Onondaga County
C57755,FRIENDS OF DAN MCINTYRE,Town Supervisor,Town,Clay,N/A,Onondaga County
C04848,FRIENDS OF DANIEL KRAWCZYK,Town Board,Town,Geddes,N/A,Onondaga County
C84154,FRIENDS OF DANNY LIEDKA,County Legislator,County,Onondaga,7,Onondaga County
C68015,FRIENDS OF DAVE BABIKIAN,Town Board,Town,Dewitt,N/A,Onondaga County
C86007,FRIENDS OF DAVID KNAPP,County Legislator,County,Onondaga,12,Onondaga County
C31972,FRIENDS OF DAVID M. STOTT,County Legislator,County,Onondaga,4,Onondaga County
C46865,FRIENDS OF DAVID STEWART,County Legislator,County,Onondaga,2,Onondaga County
C07090,FRIENDS OF DEB CODY,County Legislator,County,Onondaga,5,Onondaga County
C30752,FRIENDS OF DEB MOYNIHAN,County Legislator,County,Onondaga,19,Onondaga County
C06192,FRIENDS OF DINA FALCONE,Town Clerk,Town,Lysander,N/A,Onondaga County
C82475,FRIENDS OF DOUG DEMARCHE JR.,Town Justice,Town,Cicero,N/A,Onondaga County
C46255,FRIENDS OF ED SZCZESNIAK,County Legislator,County,Onondaga,3,Onondaga County
C02390,FRIENDS OF ED WEBER,Town Council,Town,Geddes,N/A,Onondaga County
C06200,FRIENDS OF FRANK PELOSI,City Court Judge,City,Syracuse,N/A,Onondaga County
C01482,FRIENDS OF GARY BRISSON,County Legislator,County,Onondaga,N/A,Onondaga County
C87107,FRIENDS OF GARY MORRIS,County Clerk,County,Onondaga,N/A,Onondaga County
C11201,FRIENDS OF GARY WILLIAMS,County Legislator,County,Onondaga,3,Onondaga County
C34128,FRIENDS OF GERI FELDMAN,County Legislator,County,Onondaga,10,Onondaga County
C11085,FRIENDS OF GINA ILIEV,County Legislator,County,Onondaga,9,Onondaga County
C86999,FRIENDS OF GORDON CUFFY,County Court Judge,County,Onondaga,5,Onondaga County
C85189,FRIENDS OF GWYN MANNION,County Legislator,County,Onondaga,10,Onondaga County
C84391,FRIENDS OF HELEN HUDSON,Councilman at Large,City,Syracuse,N/A,Onondaga County
C11168,FRIENDS OF HERNANDEZ,County Legislator,County,Onondaga,2,Onondaga County
C10964,FRIENDS OF IRENE WORKMAN,County Legislator,County,Onondaga,11,Onondaga County
C31962,FRIENDS OF J. MARK KOLAKOWSKI,Highway Superintendent,Town,Geddes,N/A,Onondaga County
C84794,FRIENDS OF JAKE BARRETT,Common Council,City,Syracuse,1,Onondaga County
C05028,FRIENDS OF JAMES ROMEO,Comptroller,County,Onondaga,N/A,Onondaga County
C02511,FRIENDS OF JAMIE FRANK,Town Board,Town,Dewitt,N/A,Onondaga County
C11092,FRIENDS OF JAY SUBEDI,Common Council,City,Syracuse,1,Onondaga County
C51635,FRIENDS OF JEAN KESSNER,Councilman at Large,City,Syracuse,N/A,Onondaga County
C05965,FRIENDS OF JEFF LEIBO,County Court Judge,County,Onondaga,N/A,Onondaga County
C10768,FRIENDS OF JEFF SCHIANO,Town Justice,Town,Clay,N/A,Onondaga County
C10953,FRIENDS OF JENNIFER BLUSK,County Legislator,County,Onondaga,12,Onondaga County
C11407,FRIENDS OF JESSICA BUMPUS,County Legislator,County,Onondaga,5,Onondaga County
C84456,FRIENDS OF JIM CORL,County Legislator,County,Onondaga,3,Onondaga County
C23933,FRIENDS OF JIM DISTEFANO,Supervisor,Town,Dewitt,N/A,Onondaga County
C58798,FRIENDS OF JIM MAGNARELLI,Town Council,Town,Salina,2,Onondaga County
C07881,FRIENDS OF JIM ROWLEY,County Legislator,County,Onondaga,2,Onondaga County
C85543,FRIENDS OF JOAN KESEL,County Legislator,County,Onondaga,3,Onondaga County
C30891,FRIENDS OF JOANIE MAHONEY,County Executive,County,Onondaga,N/A,Onondaga County
C06671,FRIENDS OF JOE DRISCOLL,Common Council,City,Syracuse,5,Onondaga County
C39315,FRIENDS OF JOE NICOLETTI,Mayor,City,Syracuse,N/A,Onondaga County
C33715,FRIENDS OF JOHN DAVIES,Councilman,Town,Salina,2,Onondaga County
C02722,FRIENDS OF JOHN GARAFALO FOR SHERIFF OF ONONDAGA CO. N.Y.,Sheriff,County,Onondaga,N/A,Onondaga County
C06844,FRIENDS OF JUANITA,Mayor,City,Syracuse,N/A,Onondaga County
C82825,FRIENDS OF JUDGE BERTRAND,Town Justice,Town,Cicero,N/A,Onondaga County
C06698,FRIENDS OF JUDGE DERREK THOMAS,City Court Judge,City,Syracuse,N/A,Onondaga County
C39239,FRIENDS OF JUDGE JOHN VONINSKI,Town Justice,Town,Pompey,N/A,Onondaga County
C08569,FRIENDS OF JUDGE LAVALLE,Town Justice,Town,Salina,N/A,Onondaga County
C09364,FRIENDS OF JUDGE LEIBO,N/A,City,Syracuse,N/A,Onondaga County
C84120,FRIENDS OF JUDGE MCMAHON,City Court Judge,City,Syracuse,N/A,Onondaga County
C87137,FRIENDS OF JUDGE TOM MILLER FOR COUNTY COURT,County Court Judge,County,Onondaga,5,Onondaga County
C21593,FRIENDS OF JUDGE YOUNG,City Court Judge,City,Syracuse,N/A,Onondaga County
C83201,FRIENDS OF JUDY A. BOYKE,Town Supervisor,Town,Cicero,N/A,Onondaga County
C11533,FRIENDS OF JULIE ABBOTT-KENAN,County Legislator,County,Onondaga,6,Onondaga County
C05701,FRIENDS OF KAREN DOCTER,Town Council,Town,Dewitt,N/A,Onondaga County
C08762,FRIENDS OF KAREN DOCTER,Town Justice,Town,Dewitt,128,Onondaga County
C31348,FRIENDS OF KAREN HANFORD,County Legislator,County,Onondaga,6,Onondaga County
C87180,FRIENDS OF KELLY RYAN FASSINGER,Town Council,Town,Geddes,N/A,Onondaga County
C01150,FRIENDS OF KERIN RIGNEY,County Clerk,County,Onondaga,N/A,Onondaga County
C66995,FRIENDS OF KEVIN,Town Council,Town,Marcellus,N/A,Onondaga County
C84415,FRIENDS OF KHALID BEY,Common Council,City,Syracuse,4,Onondaga County
C21175,FRIENDS OF KURT R. SCHMELING FOR COUNCILOR,Councilman,City,Syracuse,N/A,Onondaga County
C31357,FRIENDS OF LANCE DENNO,Common Council,City,Syracuse,5,Onondaga County
C49135,FRIENDS OF LARISSA BRENNER,Councilman,Town,Manlius,N/A,Onondaga County
C20287,FRIENDS OF LATESSA,City Auditor,City,Syracuse,N/A,Onondaga County
C35510,FRIENDS OF LAURIE MENKIN,Commissioner of Education,City,Syracuse,N/A,Onondaga County
C41296,FRIENDS OF LINDA HALL,County Clerk,County,Onondaga,N/A,Onondaga County
C00210,FRIENDS OF LISA DELL,County Clerk,County,Onondaga,N/A,Onondaga County
C33912,FRIENDS OF LYSANDER,N/A,Town,Lysander,N/A,Onondaga County
C00772,FRIENDS OF MAGGIE MAHONEY,County Legislator,County,Onondaga,11,Onondaga County
C32736,FRIENDS OF MANNY FALCONE,Town Board,Town,Geddes,N/A,Onondaga County
C32165,FRIENDS OF MARITZA,Common Council,County,Onondaga,3,Onondaga County
C07227,FRIENDS OF MARK MATT,County Legislator,County,Onondaga,10,Onondaga County
C20828,FRIENDS OF MARK NICOTRA,Town Council,Town,Salina,26,Onondaga County
C02094,FRIENDS OF MARK TETLEY,Town Supervisor,Town,Manlius,N/A,Onondaga County
C33762,FRIENDS OF MARK TETLEY,Town Supervisor,Town,Manlius,N/A,Onondaga County
C03778,FRIENDS OF MARK VENESKY,Supervisor,Town,Cicero,N/A,Onondaga County
C02513,FRIENDS OF MARKEY DORMER,Town Board,Town,Fabius,N/A,Onondaga County
C20066,FRIENDS OF MARTHA MULROY,County Legislator,County,Onondaga,11,Onondaga County
C10919,FRIENDS OF MARTY,Comptroller,County,Onondaga,N/A,Onondaga County
C11055,FRIENDS OF MARY KUHN,County Legislator,County,Onondaga,7,Onondaga County
C04881,FRIENDS OF MARY NELSON,Common Council,City,Syracuse,4,Onondaga County
C10235,FRIENDS OF MATT BEADNELL,Comptroller,County,Onondaga,N/A,Onondaga County
C48674,FRIENDS OF MATT RAYO,Common Council,City,Syracuse,1,Onondaga County
C08827,FRIENDS OF MAUREEN PATTERSON FOR COUNCIL WOMAN,Councilman,Town,Clay,N/A,Onondaga County
C85382,FRIENDS OF MAX RUCKDESCHEL,Commissioner of Education,City,Syracuse,N/A,Onondaga County
C10857,"FRIENDS OF MELISSA A. ""MISSE"" ROSS",County Legislator,County,Onondaga,15,Onondaga County
C02068,FRIENDS OF MELODY HOLMES,County Legislator,County,Onondaga,16,Onondaga County
C00545,FRIENDS OF MICHAEL COLLINS,Town Council,Town,Geddes,N/A,Onondaga County
C04286,FRIENDS OF MICHAEL JOHNSON,Town Council,Town,Camillus,2,Onondaga County
C05374,FRIENDS OF MICHAEL MALONEY,Town Council,Town,Geddes,N/A,Onondaga County
C09538,FRIENDS OF MIKE MONTES,Sheriff,County,Onondaga,N/A,Onondaga County
C22241,FRIENDS OF MINER,City Council,County,Onondaga,N/A,Onondaga County
C11297,FRIENDS OF NANCY L WHITE,Town Council,Town,Cicero,N/A,Onondaga County
C00629,FRIENDS OF NATALIE B. MINER,Village Justice,Village,Manlius,N/A,Onondaga County
C30363,FRIENDS OF NED DEUEL,Commissioner of Education,City,Syracuse,N/A,Onondaga County
C04970,FRIENDS OF OSCAR PETERSON,County Executive,County,Onondaga,N/A,Onondaga County
C50321,FRIENDS OF PAT BODY,Commissioner of Education,City,Syracuse,N/A,Onondaga County
C11583,"FRIENDS OF PAT HOGAN
",Common Council,City,Syracuse,2,Onondaga County
C85770,FRIENDS OF PATRICK FOSTER,Supervisor,Town,Salina,N/A,Onondaga County
C00069,FRIENDS OF PEGGY CHASE,County Legislator,County,Onondaga,9,Onondaga County
C08747,FRIENDS OF PETE LUDDEN,County Legislator,County,Onondaga,3,Onondaga County
C84297,FRIENDS OF ROBERT COX,County Legislator,County,Onondaga,12,Onondaga County
C02141,FRIENDS OF ROBERT KRUPA,Town Supervisor,Town,Geddes,N/A,Onondaga County
C00697,FRIENDS OF ROMAN DIAMOND,Town Council,Town,Lysander,N/A,Onondaga County
C01389,FRIENDS OF RONNIE BELL,County Legislator,County,Onondaga,15,Onondaga County
C01603,FRIENDS OF RUSS ANDREWS,County Legislator,County,Onondaga,8,Onondaga County
C35747,FRIENDS OF SALINA COMMITTEE,N/A,Town,Salina,N/A,Onondaga County
C20725,FRIENDS OF SANDY BAKER,County Legislator,County,Onondaga,1,Onondaga County
C08447,FRIENDS OF STEFANIE A. HEATH,County Legislator,County,Onondaga,14,Onondaga County
C86915,FRIENDS OF STEVE DOUGHERTY,City Court Judge,City,Syracuse,N/A,Onondaga County
C05813,FRIENDS OF STEVE DOUGHERTY,County Court Judge,County,Onondaga,N/A,Onondaga County
C86036,FRIENDS OF STEVE SWIFT,Commissioner of Education,City,Syracuse,N/A,Onondaga County
